Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Transferred (bytes),Total Transferred (bytes),CO2 (mg),Carbon Rating,Word Count,Sentence Count,Average Words Per Sentence,Flesch Reading Ease Score,Readability,Text Ratio,Crawl Depth,Folder Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,Language,HTTP Version,Mobile Alternate Link,URL Encoded Address,Crawl Timestamp
https://www.splashtop.com/solutions/public-sector,text/html; charset=UTF-8,200,OK,Indexable,,Secure Remote Access for Government Agencies | Splashtop,56,536,"Enable staff to remotely access their computers, applications and files from any device. Splashtop is secure, easy to use, and fits within your tight budget.",157,970,,0,Splashtop Secure Remote Access for Government Entities,54,"Flexible Remote Work, Remote Support, and Collaboration Solutions",65,Trusted by Government Institutions for Secure and High-Performance Remote Access,80,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/solutions/public-sector,,,,,,269477,49225,49225,17.451,,457,95,4.811,47.747,Hard,2.043,1,1,,197,171,0,94.48,102,63,0,13,11,0,,,,,a69412e413085d7b5f5035088768fe0,1.045,,,,,en,1.1,,https://www.splashtop.com/solutions/public-sector,12-10-2024 19:25
https://www.splashtop.com/free-trial?abtest=ineligible&platform=web,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Splashtop Free Trial,20,177,Start your free trial of Splashtop remote access software now. No credit card or commitment required to start your trial.,121,754,,0,Try Our Solutions for Free,26,Splashtop Enterprise,20,Looking for Something Else?,27,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/free-trial,,,,,,191041,41299,41299,14.641,,159,42,3.786,68.377,Normal,1.706,1,0,,300,146,0,80.66,94,61,0,15,13,0,,,,,d583cceca35976677990493aedaf38dc,0.749,,,,,en,1.1,,https://www.splashtop.com/free-trial?abtest=ineligible&platform=web,12-10-2024 19:25
https://www.splashtop.com/about/careers,text/html; charset=UTF-8,200,OK,Indexable,,Careers at Splashtop - Join Our Team,36,330,Technology that makes flexible work simple. Join our customer-focused mission. Explore our career opportunities.,112,722,,0,Careers at Splashtop,20,Our Company Mission,19,The Splashtop DNA,17,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/about/careers,,,,,,260643,48049,48049,17.034,,509,116,4.388,73.902,Fairly Easy,2.142,1,1,,377,180,0,99.45,93,61,0,11,9,0,,,,,3ba927fadd39ea4c33462df3590081b4,0.764,,,,,en,1.1,,https://www.splashtop.com/about/careers,12-10-2024 19:25
https://www.splashtop.com/contact-us,text/html; charset=UTF-8,200,OK,Indexable,,Contact Us - Splashtop Inc.,27,240,"Splashtop Inc. contact information, office addresses, telephone numbers, and email address.",91,588,,0,Contact Us,10,How Can We Help You?,20,Other Ways to Contact Us,24,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/contact-us,,,,,,243312,46036,46036,16.32,,386,129,2.992,100,Very Easy,1.847,1,0,,623,180,0,99.45,103,64,0,14,11,0,,,,,6c227711dbc5f82b7ec5c3f591153e5a,1.073,,,,,en,1.1,,https://www.splashtop.com/contact-us,12-10-2024 19:25
https://www.splashtop.com/static/2819397bb628a11a6f763cf48702aa68/1e010/hero-node-person-3.png,image/png,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,8445,8445,8445,2.994,,0,,,,,0,1,3,,0,0,0,0,0,0,0,0,0,0,,,,,,0.82,,,,,,1.1,,https://www.splashtop.com/static/2819397bb628a11a6f763cf48702aa68/1e010/hero-node-person-3.png,12-10-2024 19:25
https://www.splashtop.com/responsible-disclosure,text/html; charset=UTF-8,301,Moved Permanently,Non-Indexable,Redirected,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,0,0,0,0,,0,,,,,0,1,0,,229,180,0,99.45,0,0,0,0,0,0,,,,,,1.061,,https://www.splashtop.com/legal/responsible-disclosure,HTTP Redirect,,,1.1,,https://www.splashtop.com/responsible-disclosure,12-10-2024 19:25
https://www.splashtop.com/solutions/architecture-and-design,text/html; charset=UTF-8,200,OK,Indexable,,Fast and Secure Remote Access for Designers and Architects,58,541,High performance remote desktop solutions to enable work from home for professionals in architecture and design,111,727,,0,Splashtop Remote Access for Architecture and Design,51,Take Your High-End Workstation With You Anywhere,48,Key Benefits,12,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/solutions/architecture-and-design,,,,,,211258,45248,45248,16.041,,392,85,4.612,53.888,Fairly Hard,2.403,1,1,,198,171,0,94.48,96,61,0,13,10,0,,,,,fe232c277fd39be433f381859d4d86a1,1.021,,,,,en,1.1,,https://www.splashtop.com/solutions/architecture-and-design,12-10-2024 19:25
https://www.splashtop.com/security/compliance,text/html; charset=UTF-8,200,OK,Indexable,,"Splashtop Compliance: GDPR, HIPAA, FERPA, SOC 2, ISO & More",59,568,Learn how Splashtop remote access & support solutions comply with or support our customers’ compliance with industry and government standards and regulations.,158,1046,,0,Splashtop Compliance,20,ISO/IEC 27001,13,SOC 2 Compliance,16,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/security/compliance,,,,,,277990,48898,48898,17.335,,1426,230,6.2,51.572,Fairly Hard,4.397,1,1,,184,156,0,86.19,110,67,0,12,10,0,,,,,cd88fd43934211e727145a6829568cb4,0.861,,,,,en,1.1,,https://www.splashtop.com/security/compliance,12-10-2024 19:25
https://www.splashtop.com/resources/case-studies/warner-bros-uses-splashtop-for-remote-post-production,text/html; charset=UTF-8,200,OK,Indexable,,Warner Bros. uses Splashtop for Remote Post-Production,54,506,Splashtop provides high-performance remote access to high-end workstations enabling productive video editing and more for professionals in post-production.,155,1003,,0,Warner Bros. New Zealand Enables Remote Post-production With Splashtop Enterprise,81,Summary,7,The Challenge: Finding a Fast and Secure Remote Access Solution to Enable Remote Work,85,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/resources/case-studies/warner-bros-uses-splashtop-for-remote-post-production,,,,,,241724,47967,47967,17.005,,986,152,6.487,55.762,Fairly Hard,3.799,1,2,,2,2,0,1.1,94,62,0,12,10,0,,,,,427e3d02cb2a0b2559a1a4ff68b50463,1.015,,,,,en,1.1,,https://www.splashtop.com/resources/case-studies/warner-bros-uses-splashtop-for-remote-post-production,12-10-2024 19:25
https://www.splashtop.com/blog/solve-your-familys-computer-problems-with-remote-access,text/html; charset=UTF-8,200,OK,Indexable,,Fix Your Family's Computer Problems with Remote Access,54,515,Are you constantly helping family members troubleshoot tech problems? Read on to see how remote access can make your life easier.,129,852,,0,Solve Your Family's Computer Problems with Remote Access,56,Related Content,15,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/blog/solve-your-familys-computer-problems-with-remote-access,,,,,,218855,47892,47892,16.978,,893,145,6.159,76.384,Fairly Easy,3.713,1,1,,2,2,0,1.1,104,73,0,15,13,0,,,,,ddcdb79138ef92b2dfa2541f86d536a0,1.023,,,,,en,1.1,,https://www.splashtop.com/blog/solve-your-familys-computer-problems-with-remote-access,12-10-2024 19:25
https://www.splashtop.com/products/business-access?top=learn-more-sba,text/html; charset=UTF-8,200,OK,Non-Indexable,Canonicalised,Splashtop Business Access | Remote Computer Access Software,59,574,"Fast, simple and secure remote computer access for individuals and teams. Make it possible to work from anywhere on any device. Try it for free!",144,919,,0,Splashtop Business Access,25,$5 / month,10,$8.25/ month / user,19,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/products/business-access,,,,,,393581,64051,64051,22.706,,1891,378,5.003,62.085,Normal,3.714,1,1,,2,2,0,1.1,111,68,0,29,19,0,,,,,864ba54017ab663643eb400dd6e6fb84,1.023,,,,,en,1.1,,https://www.splashtop.com/products/business-access?top=learn-more-sba,12-10-2024 19:25
https://www.splashtop.com/app-64672a55d91bd508a0db.js,application/javascript; charset=UTF-8,200,OK,Indexable,,,0,0,,0,0,,0,,0,,0,,0,,,,,,,,,,33136,33136,33136,11.747,,0,,,,,0,1,0,,0,0,0,0,0,0,0,0,0,0,,,,,,0.207,,,,,,1.1,,https://www.splashtop.com/app-64672a55d91bd508a0db.js,12-10-2024 19:25
https://www.splashtop.com/support,text/html; charset=UTF-8,200,OK,Indexable,,Splashtop Technical Support | Remote Access Technical Support,61,573,Our goal is to provide the best remote access experience. You have the Splashtop Technical Support team easily accessible to you.,129,829,,0,Technical Support,17,Select Your Product Below to Get Answers or to Open a Support Ticket,68,Additional Products,19,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/support,,,,,,222266,44828,44828,15.892,,356,80,4.45,77.557,Fairly Easy,2.011,1,0,,705,180,0,99.45,93,60,0,21,14,0,,,,,1a57550dd0449593ea142ca157103428,0.938,,,,,en,1.1,,https://www.splashtop.com/support,12-10-2024 19:25
https://www.splashtop.com/products/business-access,text/html; charset=UTF-8,200,OK,Indexable,,Splashtop Business Access | Remote Computer Access Software,59,574,"Fast, simple and secure remote computer access for individuals and teams. Make it possible to work from anywhere on any device. Try it for free!",144,919,,0,Splashtop Business Access,25,$5 / month,10,$8.25/ month / user,19,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/products/business-access,,,,,,393581,64051,64051,22.706,,1891,378,5.003,62.085,Normal,3.714,1,1,,434,180,0,99.45,111,67,0,29,19,0,,,,,864ba54017ab663643eb400dd6e6fb84,0.154,,,,,en,1.1,,https://www.splashtop.com/products/business-access,12-10-2024 19:25
https://www.splashtop.com/add-ons/augmented-reality,text/html; charset=UTF-8,200,OK,Indexable,,Augmented Reality Remote Support Software | Splashtop,53,502,Splashtop AR is a remote support solution that provides off-site visual assistance to solve problems up to 50% faster through interactive augmented reality,155,976,,0,Onsite Support for When You’re Offsite,38,"Visualize, Diagnose, Resolve, Repeat",36,How Does It Work?,17,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/add-ons/augmented-reality,,,,,,242227,47298,47298,16.767,,252,65,3.877,59.214,Fairly Hard,1.622,1,1,,202,171,0,94.48,93,63,0,12,10,0,,,,,6b88ca3c9f7f2afe94f18ae728d49661,0.962,,,,,en,1.1,,https://www.splashtop.com/add-ons/augmented-reality,12-10-2024 19:25
https://www.splashtop.com/compare,text/html; charset=UTF-8,200,OK,Indexable,,"Splashtop Competitor Comparisons - Splashtop, Inc",49,457,"Compare remote support software solutions from a variety of providers. Splashtop gives you the best pricing, fastest performance, and top features.",147,938,,0,Splashtop Competitor Comparisons,32,More Comparisons,16,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/compare,,,,,,187542,41403,41403,14.678,,174,53,3.283,79.034,Fairly Easy,1.832,1,0,,196,171,0,94.48,100,69,0,11,9,0,,,,,6a99f084c333a785f41d368d8f3e9c08,0.785,,,,,en,1.1,,https://www.splashtop.com/compare,12-10-2024 19:25
https://www.splashtop.com/solutions/remote-work-with-wacom-tablets,text/html; charset=UTF-8,200,OK,Indexable,,Use Wacom Tablets to Work Remotely with Splashtop,49,474,Use your local Wacom device while accessing a remote computer to work remotely as if you were using the computer in person! Learn more and try Splashtop now,156,1030,,0,Bridging the Remote Work Gap for Creatives with Splashtop + Wacom,65,3 Ways to Use Wacom Tablets with Splashtop,42,Get Started with Splashtop and Wacom,36,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/solutions/remote-work-with-wacom-tablets,,,,,,200192,44158,44158,15.654,,481,100,4.81,57.025,Fairly Hard,2.804,1,1,,150,147,0,81.22,98,62,0,13,10,0,,,,,b7fb7063c114af49517476c03ad34355,1.039,,,,,en,1.1,,https://www.splashtop.com/solutions/remote-work-with-wacom-tablets,12-10-2024 19:25
https://www.splashtop.com/about,text/html; charset=UTF-8,200,OK,Indexable,,About Splashtop: High-Performance Remote Access Solutions,57,550,We're the leader in Secure Remote Access and Support. We deliver an in-person experience users need with security IT can trust.,127,815,,0,About Splashtop,15,Who We Are,10,30+ MillionUsers,16,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/about,,,,,,321005,50884,50884,18.039,,918,148,6.203,60.922,Normal,2.623,1,0,,704,180,0,99.45,94,60,0,12,10,0,,,,,5211714d08d4f17fcbacc006836f512a,0.895,,,,,en,1.1,,https://www.splashtop.com/about,12-10-2024 19:25
https://www.splashtop.com/solutions/oem,text/html; charset=UTF-8,200,OK,Indexable,,OEM Partners and Remote Access Opportunities | Splashtop,56,531,"Splashtop enables you to incorporate proven remote access and wireless screen mirroring technology into your service, software and hardware solutions.",150,971,,0,Splashtop OEM and Partner Remote Access Opportunities,53,"Incorporate Proven Remote Access and Wireless Screen Mirroring Technology Into Your Service, Software, and Hardware Solutions",125,Technologies and Solutions Include:,35,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/solutions/oem,,,,,,247608,46639,46639,16.534,,266,55,4.836,42.904,Hard,1.702,1,1,,198,171,0,94.48,95,65,0,12,10,0,,,,,a7983325c5c350c20515056d2f48ea66,0.782,,,,,en,1.1,,https://www.splashtop.com/solutions/oem,12-10-2024 19:25
https://www.splashtop.com/press,text/html; charset=UTF-8,200,OK,Indexable,,Splashtop Press | Media Coverage & Press Releases,49,460,"See the latest press releases from Splashtop, the worldwide leader in remote access & support solutions. See how Splashtop is being covered in the news.",152,977,,0,Press,5,Filter Press,12,Ready to Get Started?,21,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/press,,,,,,191912,41963,41963,14.876,,242,68,3.559,70.729,Fairly Easy,2.082,1,0,,234,171,0,94.48,103,72,0,11,9,0,,,,,9d013089c6ecf5411bfac3c56166b7ca,0.912,,,,,en,1.1,,https://www.splashtop.com/press,12-10-2024 19:25
https://www.splashtop.com/solutions/media-and-entertainment,text/html; charset=UTF-8,200,OK,Indexable,,Fast & Secure Remote Access for Media and Entertainment,55,522,"Access video editing resources, post-production clips and audio files while working from anywhere without sacrificing performance and security.",143,910,,0,Unleash Your Creative Potential with Splashtop Remote Access,60,Trusted by the Media and Entertainment Industry for High Performance and Secure Remote Access,93,Solutions by Industry,21,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/solutions/media-and-entertainment,,,,,,291844,49891,49891,17.687,,390,90,4.333,47.771,Hard,1.728,1,1,,199,171,0,94.48,105,69,0,12,10,0,,,,,6f811b0637b0645548b13526413a83b8,0.768,,,,,en,1.1,,https://www.splashtop.com/solutions/media-and-entertainment,12-10-2024 19:25
https://www.splashtop.com/solutions/it-help-desk-remote-access-software,text/html; charset=UTF-8,200,OK,Indexable,,Remote Access & Support Software for IT Help Desks | Splashtop,62,575,"IT help desk teams can securely support, troubleshoot issues & manage devices remotely with Splashtop remote access & support software. Try it for free!",152,979,,0,Remote Access & Support Software for IT Help Desk,49,Streamline Your Help Desk Workflow with Splashtop,49,Top Reasons to Choose Splashtop: Comprehensive Remote Support & Seamless Integration,84,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/solutions/it-help-desk-remote-access-software,,,,,,294544,52887,52887,18.749,,1298,200,6.49,50.536,Fairly Hard,3.924,1,1,,198,171,0,94.48,101,66,0,15,11,0,,,,,f6336fad063c8e44db366fb9a9f9a425,0.797,,,,,en,1.1,,https://www.splashtop.com/solutions/it-help-desk-remote-access-software,12-10-2024 19:25
https://www.splashtop.com/products,text/html; charset=UTF-8,200,OK,Indexable,,Splashtop Products - Remote Access for Business & IT,52,483,"Choose the Splashtop remote desktop access or remote support product that’s right for you. Access computers from your phone, tablet or another computer.",152,994,,0,Find the Right Solution,23,,0,,0,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/products,,,,,,197019,43345,43345,15.366,,309,75,4.12,60.284,Normal,2.234,1,0,,749,180,0,99.45,105,65,0,17,15,0,,,,,983b100da970e1b0e64431d6be4d9d05,0.816,,,,,en,1.1,,https://www.splashtop.com/products,12-10-2024 19:25
https://www.splashtop.com/streamer,text/html; charset=UTF-8,200,OK,Indexable,,"Splashtop Streamer Download, Official – Splashtop, Inc",54,490,"Install the Splashtop Streamer on any Windows, Mac, or Linux computer you want to remotely access, view and control.",116,756,,0,Splashtop Streamer Downloads,28,Don't Have a Splashtop Subscription?,36,Additional Information,22,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/streamer,,,,,,200158,43220,43220,15.322,,236,58,4.069,76.522,Fairly Easy,1.897,1,0,,401,180,0,99.45,94,61,0,14,12,0,,,,,6913a1375becd027a33f3bd24e20d4c2,0.784,,,,,en,1.1,,https://www.splashtop.com/streamer,12-10-2024 19:25
https://www.splashtop.com/blog,text/html; charset=UTF-8,200,OK,Indexable,,Splashtop Blog | Remote Access Trends & Insights,48,446,Learn about today's remote access solutions! Get news and updates on how Splashtop is changing the future of remote access.,123,809,,0,Splashtop Blog,14,Filter Blog,11,Follow Us,9,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/blog,,,,,,275592,46470,46470,16.474,,283,81,3.494,60.097,Normal,1.543,1,0,,259,171,0,94.48,103,74,0,17,9,0,,,,,f2411348651199847ec772b5370853b6,1.018,,,,,en,1.1,,https://www.splashtop.com/blog,12-10-2024 19:25
https://www.splashtop.com/blog/what-is-end-to-end-encryption,text/html; charset=UTF-8,200,OK,Indexable,,What is End-to-End Encryption (E2EE) and Why It Matters,55,502,"Learn how end-to-end encryption works, its benefits, and why it's essential for secure communication. Protect your data with advanced encryption methods.",153,986,,0,End-to-End Encryption (E2EE): How It Works and Why It Matters,61,Table of Contents,17,What is End-to-End Encryption (E2EE),36,"max-snippet:-1, max-image-preview:large, max-video-preview:-1, index, follow",,,https://www.splashtop.com/blog/what-is-end-to-end-encryption,,,,,,253865,54966,54966,19.486,,2649,431,6.146,39.381,Hard,8.924,1,1,,11,3,0,1.66,114,70,0,11,9,0,,,,,342c5353a31e85f50e89352dccf41724,0.847,,,,,en,1.1,,https://www.splashtop.com/blog/what-is-end-to-end-encryption,12-10-2024 19:25
