"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Transferred (bytes)","Total Transferred (bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","URL Encoded Address","Crawl Timestamp"
"https://anydesk.com/en/case-studies/sunchemical","text/html;charset=UTF-8","200","OK","Indexable","","AnyDesk for Remote Support – Case Study Sun Chemical","52","504","International enterprise uses AnyDesk On-Premises to provide safe and easy Remote Support Solution for its global IT team","121","782","","0","International Ultimate Uses AnyDesk On-Premises to Connect Global IT Team","73","Connecting a decentralized global IT team with safe Remote Desktop Software","75","","0","","","","https://anydesk.com/en/case-studies/sunchemical","","","","","","89718","16354","16354","5.798","","850","162","5.247","48.533","Hard","8.263","1","2","","34","26","0","21.310","139","69","0","12","10","0","","","","","bf2f84e23b819832fe0baa15370263f7","2.341","","","","","en","1.1","","https://anydesk.com/en/case-studies/sunchemical","2024-10-13 12:06:27"
"https://anydesk.com/en/performance","text/html;charset=UTF-8","200","OK","Indexable","","AnyDesk: The High-Performance Remote Access Tool","48","474","AnyDesk’s low latency is imperceptible to the human eye. Seamlessly work on your remote desktop in real time.","109","708","","0","How Outstanding Performance Saves You Valuable Time","51","Discover industry-leading performance, high frame rates and low latency to offer you the best experience. No other solution on the market offers you the same performance!","170","Why AnyDesk is so fast","22","","","","https://anydesk.com/en/performance","","","","","","90841","16798","16798","5.955","","605","126","4.802","59.749","Fairly Hard","6.150","1","1","","307","96","0","78.690","130","57","0","14","12","0","","","","","a85f3a3fe14568ca83d4e2cb0822952b","2.394","","","","","en","1.1","","https://anydesk.com/en/performance","2024-10-13 12:06:27"
"https://anydesk.com/en/case-studies/wanzl","text/html;charset=UTF-8","200","OK","Indexable","","AnyDesk for Remote Access – AnyDesk for Wanzl","45","438","Discover how an international enterprise facilitates Remote Work with AnyDesk.","78","506","","0","AnyDesk's On-Premises Solution supports Leading Partner in Global Trade","71","Compatibility & high data volume","32","","0","","","","https://anydesk.com/en/case-studies/wanzl","","","","","","89073","16288","16288","5.774","","844","169","4.994","50.508","Fairly Hard","8.198","1","2","","30","22","0","18.030","139","69","0","12","10","0","","","","","6cb3becfd495016022608255bd9a38a5","0.639","","","","","en","1.1","","https://anydesk.com/en/case-studies/wanzl","2024-10-13 12:06:29"
"https://anydesk.com/_static/img/logos/anydesk-logo-c0861c.png","image/png;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3183","3183","3183","1.128","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.037","","","","","","1.1","","https://anydesk.com/_static/img/logos/anydesk-logo-c0861c.png","2024-10-13 12:06:30"
"https://anydesk.com/_static/img/badges/industry-leader-g2-badge-96f1be.png","image/png;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","24038","24038","24038","8.522","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.043","","","","","","1.1","","https://anydesk.com/_static/img/badges/industry-leader-g2-badge-96f1be.png","2024-10-13 12:06:30"
"https://anydesk.com/en/solutions/government","text/html;charset=UTF-8","200","OK","Indexable","","Remote Access Solution for governmental institutions","52","475","AnyDesk meets military-grade security standards to protect sensitive data","73","470","","0","Allow Remote Governance Through Remote Access","45","AnyDesk enables local, state and federal agencies to operate in a remote environment while maintaining Military-Grade Security standards.","137","Trusted by over 200,000 customers","33","","","","https://anydesk.com/en/solutions/government","","","","","","87352","15962","15962","5.659","","439","86","5.105","44.980","Hard","5.289","1","2","","100","92","0","75.410","124","52","0","13","11","0","","","","","4ef4c8b9d976f202900c882f5e24372","0.402","","","","","en","1.1","","https://anydesk.com/en/solutions/government","2024-10-13 12:06:30"
"https://anydesk.com/en/privacy","text/html;charset=UTF-8","200","OK","Indexable","","Privacy Policy of AnyDesk","25","229","AnyDesk takes privacy seriously. Read our privacy policy here to learn more!","76","481","","0","Privacy Policy","14","Last updated:1 March 2024","25","Controller","10","","","","https://anydesk.com/en/privacy","","","","","","138609","33767","33767","11.971","","9425","1702","5.538","60.442","Normal","45.297","1","1","","193","106","0","86.890","172","49","0","81","66","0","","","","","987d67f2d41fd43ed445516489aaf016","0.038","","","","","en","1.1","","https://anydesk.com/en/privacy","2024-10-13 12:06:30"
"https://anydesk.com/_static/js/slick.min-3b41b3.js","text/javascript;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.064","","","","","","1.1","","https://anydesk.com/_static/js/slick.min-3b41b3.js","2024-10-13 12:06:30"
"https://anydesk.com/en/imprint","text/html;charset=UTF-8","200","OK","Indexable","","Legal Notice – AnyDesk","22","210","Represented by the managing director Philipp Weiser. Contact: AnyDesk Software GmbH, info@anydesk.com","101","691","","0","Legal Notice","12","Information of content provider","31","","0","","","","https://anydesk.com/en/imprint","","","","","","61745","11221","11221","3.978","","167","43","3.884","59.022","Fairly Hard","4.531","1","1","","110","102","0","83.610","116","49","0","13","11","0","","","","","6b862ef4b673ef0b56c2c5316b3a88d9","0.051","","","","","en","1.1","","https://anydesk.com/en/imprint","2024-10-13 12:06:31"
"https://anydesk.com/fanshop","","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","0","","220","110","0","90.160","0","0","0","0","0","0","","","","","","0.203","","https://shop.spreadshirt.de/anydesk-shop/","HTTP Redirect","","","1.1","","https://anydesk.com/fanshop","2024-10-13 12:06:31"
"https://anydesk.com/_static/icons/red/bold/color-brush-paint-e76bfe.svg","image/svg+xml;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.008","","","","","","1.1","","https://anydesk.com/_static/icons/red/bold/color-brush-paint-e76bfe.svg","2024-10-13 12:06:31"
"https://anydesk.com/_static/img/favicon/favicon-32x32-d029f3.png","image/png;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3425","3425","3425","1.214","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.031","","","","","","1.1","","https://anydesk.com/_static/img/favicon/favicon-32x32-d029f3.png","2024-10-13 12:06:31"
"https://anydesk.com/en/solutions/information-technology-services","text/html;charset=UTF-8","200","OK","Indexable","","Improve IT processes with AnyDesk","33","315","Deliver world-class IT services with a Remote Access Solution that meets military-grade security standards.","107","680","","0","Boost Your IT Processes With Remote Access & Support","52","Improve your IT processes with real-time management, support and user administration tailored to your corporate needs. AnyDesk enables secure access and flawless control of all devices from anywhere.","199","Trusted by over 200,000 customers","33","","","","https://anydesk.com/en/solutions/information-technology-services","","","","","","90521","16261","16261","5.765","","499","97","5.144","53.436","Fairly Hard","5.460","1","2","","101","92","0","75.410","136","63","0","12","10","0","","","","","530cee3382fd8be4490c4c5acd4241c8","0.732","","","","","en","1.1","","https://anydesk.com/en/solutions/information-technology-services","2024-10-13 12:06:30"
"https://order.anydesk.com/trial?lang=en&mtm_campaign=trial-hp&mtm_kwd=trial&mtm_source=homepage","text/html;charset=UTF-8","200","","Indexable","","AnyDesk Trial License","21","194","Discover AnyDesk, the secure & intuitive remote desktop software, and take advantage of the application's innovative features!","126","803","","0","Start Your Free Business Trial","30","","0","","0","","","","","","","","","","61650","14172","14172","5.024","","140","21","6.667","65.917","Normal","8.145","1","0","","5","2","0","1.640","79","41","0","11","9","0","","","","","48d23f08f8ecbee31b137fc38ef91206","0.318","","","","","en","1.1","","https://order.anydesk.com/trial?lang=en&mtm_campaign=trial-hp&mtm_kwd=trial&mtm_source=homepage","2024-10-13 12:06:31"
"https://anydesk.com/_static/js/bootstrap.min-0cc93b.js","text/javascript;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.040","","","","","","1.1","","https://anydesk.com/_static/js/bootstrap.min-0cc93b.js","2024-10-13 12:06:31"
"https://anydesk.com/_static/img/badges/app-store-badge-2f2fe1.svg","image/svg+xml;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.039","","","","","","1.1","","https://anydesk.com/_static/img/badges/app-store-badge-2f2fe1.svg","2024-10-13 12:06:31"
"https://anydesk.com/_static/img/sliders/reference-logos/customers/15-e9a4dc.jpg","application/octet-stream;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.051","","","","","","1.1","","https://anydesk.com/_static/img/sliders/reference-logos/customers/15-e9a4dc.jpg","2024-10-13 12:06:31"
"https://anydesk.com/_static/img/sliders/reference-logos/customers/2-933d52.jpg","application/octet-stream;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.049","","","","","","1.1","","https://anydesk.com/_static/img/sliders/reference-logos/customers/2-933d52.jpg","2024-10-13 12:06:32"
"https://anydesk.com/_static/js/popper.min-60cc59.js","text/javascript;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.050","","","","","","1.1","","https://anydesk.com/_static/js/popper.min-60cc59.js","2024-10-13 12:06:32"
"https://anydesk.com/en/partners/partner-locator","text/html;charset=UTF-8","200","OK","Indexable","","Find a Channel Partner","22","202","Quickly find an AnyDesk Channel Partner or authorized reseller in your area.","76","478","","0","","0","","0","","0","","","","https://anydesk.com/en/partners/partner-locator","","","","","","95200","17598","17598","6.239","","156","94","1.660","0.000","Very Hard","3.442","1","2","","100","92","0","75.410","116","48","0","12","10","0","","","","","fa86ba3443a63dd5f04fd6ba47ffd97f","0.648","","","","","en","1.1","","https://anydesk.com/en/partners/partner-locator","2024-10-13 12:06:31"
"https://anydesk.com/en/case-studies","text/html;charset=UTF-8","200","OK","Indexable","","AnyDesk Case Studies – How to profit from the Remote Desktop Software","69","651","AnyDesk is used by companies around the globe. Discover why they enjoy working with AnyDesk and how they use it.","112","742","","0","200,000+ Customers Worldwide Enjoy Working With AnyDesk","55","Wondering what it’s like to work with one of the fastest and safest Remote Desktop Softwares on the market? Discover our Customers’ Success stories to learn more about AnyDesk.","176","Trusted by over 200,000 customers","33","","","","https://anydesk.com/en/case-studies","","","","","","97582","17122","17122","6.070","","492","101","4.871","43.008","Hard","5.377","1","1","","304","92","0","75.410","136","68","0","12","10","0","","","","","ad56b57a95434686032ead476c67d618","0.389","","","","","en","1.1","","https://anydesk.com/en/case-studies","2024-10-13 12:06:31"
"https://anydesk.com/_static/icons/red/bold/professional-network-linkedin-5d10a1.svg","image/svg+xml;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.034","","","","","","1.1","","https://anydesk.com/_static/icons/red/bold/professional-network-linkedin-5d10a1.svg","2024-10-13 12:06:32"
"https://anydesk.com/en/solutions/education","text/html;charset=UTF-8","200","OK","Indexable","","AnyDesk for educational institutions","36","320","AnyDesk provides simple, fast, and highly secure Remote Desktop Software for universities, schools and educational institutions, On-Premises or in the Cloud.","157","997","","0","Transforming Hybrid Learning With Remote Access","47","Discover how universities, schools and educational institutions around the world use AnyDesk to enable IT teams, teachers and students to access the campus network from anywhere.","178","Trusted by over 200,000 customers","33","","","","https://anydesk.com/en/solutions/education","","","","","","87244","15933","15933","5.648","","451","90","5.011","50.557","Fairly Hard","5.322","1","2","","101","92","0","75.410","124","53","0","12","10","0","","","","","fd039d889cf6eb7eb4b124549e24ed6d","0.453","","","","","en","1.1","","https://anydesk.com/en/solutions/education","2024-10-13 12:06:32"
"https://anydesk.com/_static/img/logos/anydesk-logo-white-red-ec4e3a.png","image/png;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2932","2932","2932","1.039","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.045","","","","","","1.1","","https://anydesk.com/_static/img/logos/anydesk-logo-white-red-ec4e3a.png","2024-10-13 12:06:32"
"https://anydesk.com/en/solutions/media-creatives","text/html;charset=UTF-8","200","OK","Indexable","","Remote Access Solution for media creatives","42","390","Focus on creativity and collaborate remotely with like-minded people by using AnyDesk","85","550","","0","Manage Your Projects With Remote Access","39","AnyDesk's high performance Remote Desktop Solution allows creators to access High-End Workstations across devices and platforms from anywhere in the world.","155","Trusted by over 200,000 customers","33","","","","https://anydesk.com/en/solutions/media-creatives","","","","","","89259","16437","16437","5.827","","586","110","5.327","56.193","Fairly Hard","6.161","1","2","","100","92","0","75.410","133","61","0","13","11","0","","","","","53774bda90ce843b042d30471c95cb66","0.433","","","","","en","1.1","","https://anydesk.com/en/solutions/media-creatives","2024-10-13 12:06:32"
"https://anydesk.com/en/downloads","text/html;charset=UTF-8","200","OK","Non-Indexable","noindex","Download AnyDesk for Free","25","244","Download AnyDesk for free and access, control and administrate all your devices when working remotely.","102","667","","0","All Platforms. All Devices.","27","Your Remote Desktop Software for Windows","40","Highlights","10","noindex, follow","","","https://anydesk.com/en/downloads","","","","","","93840","16688","16688","5.916","","386","91","4.242","54.808","Fairly Hard","4.485","1","1","","595","97","0","79.510","146","62","0","13","11","0","","","","","9b9ceedd4ac1df589eb412c031dcbfb1","0.035","","","","","en","1.1","","https://anydesk.com/en/downloads","2024-10-13 12:06:33"
"https://anydesk.com/en/terms","text/html;charset=UTF-8","200","OK","Indexable","","Terms & Conditions – AnyDesk","28","274","Terms & Conditions – AnyDesk","28","198","","0","Terms & Conditions","18","Last updated:1 March 2024","25","A General Terms and Conditions of AnyDesk Software GmbH","55","","","","https://anydesk.com/en/terms","","","","","","115970","26835","26835","9.513","","7553","1093","6.910","60.404","Normal","43.258","1","1","","150","97","0","79.510","165","57","0","12","10","0","","","","","9b2f4aacdd88720c4b77142ffd3c9493","0.059","","","","","en","1.1","","https://anydesk.com/en/terms","2024-10-13 12:06:33"
"https://go.anydesk.com/","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","169","169","169","0.060","","0","","","","","0.000","1","0","","213","106","0","86.890","0","0","0","0","0","0","","","","","","0.533","","https://anydesk.com/en/goanydesk","HTTP Redirect","","","1.1","","https://go.anydesk.com/","2024-10-13 12:06:32"
"https://anydesk.com/en/case-studies/city-of-haverhill","text/html;charset=UTF-8","200","OK","Indexable","","Case Study: City of Haverhill","29","249","The ease of use and self-management features made AnyDesk the best choice for the City of Haverhill","99","650","","0","Why AnyDesk Is the Better Remote Access Alternative for the City of Haverhill","77","A more suitable Remote Desktop Solution","39","","0","","","","https://anydesk.com/en/case-studies/city-of-haverhill","","","","","","90000","16250","16250","5.761","","844","163","5.178","50.121","Fairly Hard","8.088","1","2","","30","22","0","18.030","139","69","0","12","10","0","","","","","25973cf9acbfb452f1fd85f91765abd6","0.669","","","","","en","1.1","","https://anydesk.com/en/case-studies/city-of-haverhill","2024-10-13 12:06:32"
"https://anydesk.com/_static/icons/red/bold/social-video-youtube-clip-57b798.svg","image/svg+xml;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.166","","","","","","1.1","","https://anydesk.com/_static/icons/red/bold/social-video-youtube-clip-57b798.svg","2024-10-13 12:06:33"
"https://anydesk.com/_static/img/sliders/reference-logos/customers/23-eb4707.jpg","application/octet-stream;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.180","","","","","","1.1","","https://anydesk.com/_static/img/sliders/reference-logos/customers/23-eb4707.jpg","2024-10-13 12:06:33"
"https://anydesk.com/_static/img/sliders/reference-logos/customers/24-4c645a.jpg","application/octet-stream;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.149","","","","","","1.1","","https://anydesk.com/_static/img/sliders/reference-logos/customers/24-4c645a.jpg","2024-10-13 12:06:33"
"https://anydesk.com/_static/icons/white/bold/phone-9be7e0.svg","image/svg+xml;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.123","","","","","","1.1","","https://anydesk.com/_static/icons/white/bold/phone-9be7e0.svg","2024-10-13 12:06:33"
"https://anydesk.com/en/latest-version","text/html;charset=UTF-8","200","OK","Indexable","","Enhance IT efficiency with Centralized Managementen:","52","486","Discover the brand-new features of AnyDesk Version 8 and my.anydesk II, and optimize the IT workflows of your business.","119","774","","0","Experience IT Efficiency With Centralized Management","52","Trusted by over 200,000 customers","33","","0","","","","https://anydesk.com/en/latest-version","","","","","","87300","15915","15915","5.642","","616","92","6.696","65.997","Normal","6.285","1","1","","9","2","0","1.640","118","50","0","12","10","0","","","","","775945594bbd00962297ace91cc3f65","0.227","","","","","en","1.1","","https://anydesk.com/en/latest-version","2024-10-13 12:06:33"
"https://anydesk.com/_static/img/badges/frontend-runners-badge-ca1e63.png","image/png;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","70210","70210","70210","24.890","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.049","","","","","","1.1","","https://anydesk.com/_static/img/badges/frontend-runners-badge-ca1e63.png","2024-10-13 12:06:33"
"https://anydesk.com/_static/img/sliders/reference-logos/customers/7-a49a86.jpg","application/octet-stream;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.056","","","","","","1.1","","https://anydesk.com/_static/img/sliders/reference-logos/customers/7-a49a86.jpg","2024-10-13 12:06:33"
"https://anydesk.com/_static/js/jquery-3.5.1.min-d2cc8d.js","text/javascript;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.033","","","","","","1.1","","https://anydesk.com/_static/js/jquery-3.5.1.min-d2cc8d.js","2024-10-13 12:06:34"
"https://anydesk.com/en/contact/sales","","302","Moved Temporarily","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","2","","185","96","0","78.690","0","0","0","0","0","0","","","","","","0.048","","https://anydesk.com/en/contact-anydesk","HTTP Redirect","","","1.1","","https://anydesk.com/en/contact/sales","2024-10-13 12:06:34"
"https://anydesk.com/_static/icons/white/bold/keyboard-arrow-top-right-5f4184.svg","image/svg+xml;charset=UTF-8","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","4","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.034","","","","","","1.1","","https://anydesk.com/_static/icons/white/bold/keyboard-arrow-top-right-5f4184.svg","2024-10-13 12:06:34"
